iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.924527920928656,2.920041827594533,0.09145220588235294,27.972480297088623,False,,,1,74d7be5b,36031f98275541aba690e3bd54e8e3e9,2023-01-21_08-55-46,1674291346,27.972480297088623,10198,ML-RefVm-847530,10.0.0.18,27.972480297088623,0,1,0.007710933685302734
0,2.924378222110225,2.920594804427203,0.08409926470588236,30.02840828895569,False,0,0,1,74d7be5b,36031f98275541aba690e3bd54e8e3e9,2023-01-21_08-57-49,1674291469,58.00088858604431,13131,ML-RefVm-847530,10.0.0.18,30.02840828895569,0,1,0.015305519104003906
1,2.642328898111979,2.5564153755412384,0.10386029411764706,25.592772960662842,False,0,0,2,74d7be5b,36031f98275541aba690e3bd54e8e3e9,2023-01-21_08-58-15,1674291495,83.59366154670715,13131,ML-RefVm-847530,10.0.0.18,55.62118124961853,0,2,0.015305519104003906
2,2.3235730096405627,2.3137140975278965,0.1484375,25.157222270965576,False,0,0,3,74d7be5b,36031f98275541aba690e3bd54e8e3e9,2023-01-21_08-58-40,1674291520,108.75088381767273,13131,ML-RefVm-847530,10.0.0.18,80.7784035205841,0,3,0.015305519104003906
0,2.955978187860227,2.9520065083223233,0.08088235294117647,26.642245531082153,False,0,0,1,74d7be5b,36031f98275541aba690e3bd54e8e3e9,2023-01-21_09-01-23,1674291683,135.39312934875488,17030,ML-RefVm-847530,10.0.0.18,26.642245531082153,0,1,0.013516902923583984
1,2.6287330225402235,2.4627171404221477,0.1130514705882353,21.702791452407837,False,0,0,2,74d7be5b,36031f98275541aba690e3bd54e8e3e9,2023-01-21_09-01-45,1674291705,157.09592080116272,17030,ML-RefVm-847530,10.0.0.18,48.34503698348999,0,2,0.013516902923583984
2,2.226480390511307,2.143409420462216,0.2665441176470588,18.739910125732422,False,0,0,3,74d7be5b,36031f98275541aba690e3bd54e8e3e9,2023-01-21_09-02-03,1674291723,175.83583092689514,17030,ML-RefVm-847530,10.0.0.18,67.08494710922241,0,3,0.013516902923583984
3,1.9746766885121663,1.9315917491912842,0.29963235294117646,17.525675773620605,False,0,0,4,74d7be5b,36031f98275541aba690e3bd54e8e3e9,2023-01-21_09-02-21,1674291741,193.36150670051575,17030,ML-RefVm-847530,10.0.0.18,84.61062288284302,0,4,0.013516902923583984
4,1.7265008945091098,1.7477994245641373,0.41452205882352944,23.240700244903564,False,0,0,5,74d7be5b,36031f98275541aba690e3bd54e8e3e9,2023-01-21_09-02-44,1674291764,216.6022069454193,17030,ML-RefVm-847530,10.0.0.18,107.85132312774658,0,5,0.013516902923583984
5,1.4558195810691983,1.3938117027282715,0.5431985294117647,23.445290088653564,False,0,0,6,74d7be5b,36031f98275541aba690e3bd54e8e3e9,2023-01-21_09-03-08,1674291788,240.04749703407288,17030,ML-RefVm-847530,10.0.0.18,131.29661321640015,0,6,0.013516902923583984
