iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8684293569303025,2.7623895897584805,0.1130514705882353,102.63746547698975,False,,,1,c631a485,67832a5334e54d60947925686d69e842,2023-01-22_14-47-40,1674398860,102.63746547698975,58184,ML-RefVm-847530,10.0.0.18,102.63746547698975,0,1,0.0063893795013427734
0,2.8648754334917257,2.820961601593915,0.09650735294117647,94.99118685722351,False,0,0,1,c631a485,67832a5334e54d60947925686d69e842,2023-01-22_14-59-55,1674399595,197.62865233421326,66797,ML-RefVm-847530,10.0.0.18,94.99118685722351,0,1,0.013806343078613281
1,2.4288234056210984,2.3467931466944076,0.19347426470588236,91.0424873828888,False,0,0,2,c631a485,67832a5334e54d60947925686d69e842,2023-01-22_15-01-27,1674399687,288.67113971710205,66797,ML-RefVm-847530,10.0.0.18,186.0336742401123,0,2,0.013806343078613281
2,1.927297220510595,1.9651397887398214,0.5073529411764706,93.08211421966553,False,0,0,3,c631a485,67832a5334e54d60947925686d69e842,2023-01-22_15-03-00,1674399780,381.7532539367676,66797,ML-RefVm-847530,10.0.0.18,279.11578845977783,0,3,0.013806343078613281
