iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.9429521654166426,2.9218592363245346,0.07582720588235294,15.540665864944458,False,,,1,0621c623,438aa6e93adf443484a8142c6ab9ecbc,2023-01-21_18-46-45,1674326805,15.540665864944458,36078,ML-RefVm-847530,10.0.0.18,15.540665864944458,0,1,0.004252195358276367
0,2.945734187668445,2.9645313375136433,0.08685661764705882,17.56760311126709,False,0,0,1,0621c623,438aa6e93adf443484a8142c6ab9ecbc,2023-01-21_18-48-59,1674326939,33.10826897621155,38830,ML-RefVm-847530,10.0.0.18,17.56760311126709,0,1,0.014273405075073242
1,2.84947572034948,2.910832405090332,0.10018382352941177,16.07772469520569,False,0,0,2,0621c623,438aa6e93adf443484a8142c6ab9ecbc,2023-01-21_18-49-15,1674326955,49.185993671417236,38830,ML-RefVm-847530,10.0.0.18,33.64532780647278,0,2,0.014273405075073242
2,2.6180538570179657,2.4986307901494644,0.15808823529411764,14.67395830154419,False,0,0,3,0621c623,438aa6e93adf443484a8142c6ab9ecbc,2023-01-21_18-49-29,1674326969,63.859951972961426,38830,ML-RefVm-847530,10.0.0.18,48.31928610801697,0,3,0.014273405075073242
