iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.9483135821772555,2.9246334468617157,0.08455882352941177,21.57039976119995,False,,,1,dc255d42,ee926bead13b48d0a689966c8e19b45f,2023-01-21_18-17-30,1674325050,21.57039976119995,12497,ML-RefVm-847530,10.0.0.18,21.57039976119995,0,1,0.00762939453125
0,2.96661899136562,2.940622287638047,0.08134191176470588,20.015068769454956,False,0,0,1,dc255d42,ee926bead13b48d0a689966c8e19b45f,2023-01-21_18-20-17,1674325217,41.58546853065491,15569,ML-RefVm-847530,10.0.0.18,20.015068769454956,0,1,0.013723134994506836
1,2.857969887116376,2.932861496420468,0.08088235294117647,17.3888201713562,False,0,0,2,dc255d42,ee926bead13b48d0a689966c8e19b45f,2023-01-21_18-20-34,1674325234,58.97428870201111,15569,ML-RefVm-847530,10.0.0.18,37.40388894081116,0,2,0.013723134994506836
2,2.716894420922971,2.6531996586743523,0.13373161764705882,17.702419757843018,False,0,0,3,dc255d42,ee926bead13b48d0a689966c8e19b45f,2023-01-21_18-20-52,1674325252,76.67670845985413,15569,ML-RefVm-847530,10.0.0.18,55.106308698654175,0,3,0.013723134994506836
