iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.9147445127075793,2.9223386820624855,0.07858455882352941,27.041487455368042,False,,,1,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-17-19,1674325039,27.041487455368042,12496,ML-RefVm-847530,10.0.0.18,27.041487455368042,0,1,0.006296396255493164
0,2.908776788150563,2.972356964560116,0.07306985294117647,24.785403966903687,False,0,0,1,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-19-07,1674325147,51.82689142227173,15569,ML-RefVm-847530,10.0.0.18,24.785403966903687,0,1,0.013723134994506836
1,2.715549436270022,2.570054096334121,0.10891544117647059,23.82279372215271,False,0,0,2,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-19-31,1674325171,75.64968514442444,15569,ML-RefVm-847530,10.0.0.18,48.6081976890564,0,2,0.013723134994506836
2,2.3127605260587205,2.2928481382482193,0.20174632352941177,25.305176496505737,False,0,0,3,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-19-57,1674325197,100.95486164093018,15569,ML-RefVm-847530,10.0.0.18,73.91337418556213,0,3,0.013723134994506836
0,2.908944055145862,2.9397220611572266,0.078125,22.16878032684326,False,0,0,1,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-22-23,1674325343,123.12364196777344,12497,ML-RefVm-847530,10.0.0.18,22.16878032684326,0,1,0.00762939453125
1,2.698627312978109,2.579196158577414,0.11626838235294118,21.336686849594116,False,0,0,2,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-22-45,1674325365,144.46032881736755,12497,ML-RefVm-847530,10.0.0.18,43.50546717643738,0,2,0.00762939453125
2,2.343222795748243,2.3480117321014404,0.1801470588235294,20.614815950393677,False,0,0,3,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-23-05,1674325385,165.07514476776123,12497,ML-RefVm-847530,10.0.0.18,64.12028312683105,0,3,0.00762939453125
3,2.070836815179563,2.0259801499983845,0.2693014705882353,21.72056484222412,False,0,0,4,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-23-27,1674325407,186.79570960998535,12497,ML-RefVm-847530,10.0.0.18,85.84084796905518,0,4,0.00762939453125
4,1.8070975238201665,2.002995687372544,0.3235294117647059,21.34159016609192,False,0,0,5,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-23-48,1674325428,208.13729977607727,12497,ML-RefVm-847530,10.0.0.18,107.1824381351471,0,5,0.00762939453125
5,1.548879020354327,1.594270895509159,0.5257352941176471,18.5554678440094,False,0,0,6,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-24-07,1674325447,226.69276762008667,12497,ML-RefVm-847530,10.0.0.18,125.7379059791565,0,6,0.00762939453125
6,1.1678101969700234,1.4436595369787777,0.6079963235294118,19.5129714012146,False,0,0,7,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-24-26,1674325466,246.20573902130127,12497,ML-RefVm-847530,10.0.0.18,145.2508773803711,0,7,0.00762939453125
7,0.814513198300904,0.9477822079378015,0.7614889705882353,19.00782561302185,False,0,0,8,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-24-45,1674325485,265.2135646343231,12497,ML-RefVm-847530,10.0.0.18,164.25870299339294,0,8,0.00762939453125
8,0.5993215897504021,0.8084930461995742,0.8134191176470589,19.500627994537354,False,0,0,9,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-25-05,1674325505,284.7141926288605,12497,ML-RefVm-847530,10.0.0.18,183.7593309879303,0,9,0.00762939453125
0,2.9158936388352337,2.9695759100072525,0.09283088235294118,13.848914861679077,False,0,0,1,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-25-33,1674325533,298.56310749053955,19956,ML-RefVm-847530,10.0.0.18,13.848914861679077,0,1,0.014936208724975586
1,2.6665259295818853,2.630745495066923,0.10707720588235294,11.986910820007324,False,0,0,2,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-25-45,1674325545,310.5500183105469,19956,ML-RefVm-847530,10.0.0.18,25.8358256816864,0,2,0.014936208724975586
2,2.347259203592936,2.257337037254782,0.18979779411764705,11.51259970664978,False,0,0,3,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-25-56,1674325556,322.06261801719666,19956,ML-RefVm-847530,10.0.0.18,37.34842538833618,0,3,0.014936208724975586
3,2.0874337355295816,2.1333648246877335,0.2348345588235294,11.555017948150635,False,0,0,4,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-26-08,1674325568,333.6176359653473,19956,ML-RefVm-847530,10.0.0.18,48.903443336486816,0,4,0.014936208724975586
4,1.7056133723726459,1.6456157600178438,0.4921875,11.953450441360474,False,0,0,5,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-26-20,1674325580,345.57108640670776,19956,ML-RefVm-847530,10.0.0.18,60.85689377784729,0,5,0.014936208724975586
5,1.2218531113044888,1.1897127207587748,0.6484375,11.813810110092163,False,0,0,6,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-26-32,1674325592,357.3848965167999,19956,ML-RefVm-847530,10.0.0.18,72.67070388793945,0,6,0.014936208724975586
6,0.8939660553838692,0.9247618983773624,0.7127757352941176,11.937446355819702,False,0,0,7,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-26-44,1674325604,369.32234287261963,19956,ML-RefVm-847530,10.0.0.18,84.60815024375916,0,7,0.014936208724975586
7,0.6423276160277572,0.7448389740551219,0.7803308823529411,11.618577480316162,False,0,0,8,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-26-55,1674325615,380.9409203529358,19956,ML-RefVm-847530,10.0.0.18,96.22672772407532,0,8,0.014936208724975586
8,0.5232508328615451,0.7020512223243713,0.7904411764705882,11.519140005111694,False,0,0,9,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-27-07,1674325627,392.4600603580475,19956,ML-RefVm-847530,10.0.0.18,107.74586772918701,0,9,0.014936208724975586
9,0.3956875304381053,0.576401082908406,0.8285845588235294,11.595255374908447,False,0,0,10,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-27-18,1674325638,404.05531573295593,19956,ML-RefVm-847530,10.0.0.18,119.34112310409546,0,10,0.014936208724975586
10,0.33357639318587734,0.5479818302042344,0.8322610294117647,11.475619316101074,False,0,0,11,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-27-30,1674325650,415.530935049057,19956,ML-RefVm-847530,10.0.0.18,130.81674242019653,0,11,0.014936208724975586
11,0.23202395672891654,0.41462721368845773,0.9103860294117647,11.605908632278442,False,0,0,12,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-27-42,1674325662,427.13684368133545,19956,ML-RefVm-847530,10.0.0.18,142.42265105247498,0,12,0.014936208724975586
12,0.20109274252956988,0.4086988191394245,0.8998161764705882,11.394527912139893,False,0,0,13,7e5938f3,1453ad321366474387596241e124db06,2023-01-21_18-27-53,1674325673,438.53137159347534,19956,ML-RefVm-847530,10.0.0.18,153.81717896461487,0,13,0.014936208724975586
