iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.986228204240986,2.9395946194143856,0.07628676470588236,21.541722297668457,False,,,1,e589cc3f,60d545967c2a431c957a7451a0965ab2,2023-01-21_18-47-09,1674326829,21.541722297668457,36185,ML-RefVm-847530,10.0.0.18,21.541722297668457,0,1,0.007236003875732422
0,3.0006070651260077,2.992661910898545,0.07261029411764706,24.233171701431274,False,0,0,1,e589cc3f,60d545967c2a431c957a7451a0965ab2,2023-01-21_18-49-29,1674326969,45.77489399909973,38828,ML-RefVm-847530,10.0.0.18,24.233171701431274,0,1,0.014322996139526367
1,2.914010202183443,2.8994633590473846,0.09191176470588236,16.600890159606934,False,0,0,2,e589cc3f,60d545967c2a431c957a7451a0965ab2,2023-01-21_18-49-46,1674326986,62.375784158706665,38828,ML-RefVm-847530,10.0.0.18,40.83406186103821,0,2,0.014322996139526367
2,2.718939136056339,2.57603297514074,0.13786764705882354,19.20693612098694,False,0,0,3,e589cc3f,60d545967c2a431c957a7451a0965ab2,2023-01-21_18-50-05,1674327005,81.5827202796936,38828,ML-RefVm-847530,10.0.0.18,60.04099798202515,0,3,0.014322996139526367
