iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.7973704151078764,2.511194776086246,0.12178308823529412,28.29799795150757,False,,,1,36d42610,a5baadd12a2f46e5a5f9cfcb2e16bcfa,2023-01-23_08-55-41,1674464141,28.29799795150757,36554,ML-RefVm-847530,10.0.0.18,28.29799795150757,0,1,0.006188392639160156
0,2.8895156897750556,2.9204231991487393,0.09880514705882353,28.904680728912354,False,0,0,1,36d42610,a5baadd12a2f46e5a5f9cfcb2e16bcfa,2023-01-23_08-58-47,1674464327,57.20267868041992,40688,ML-RefVm-847530,10.0.0.18,28.904680728912354,0,1,0.009532451629638672
1,2.414593023412368,2.171726002412684,0.29549632352941174,26.49662709236145,False,0,0,2,36d42610,a5baadd12a2f46e5a5f9cfcb2e16bcfa,2023-01-23_08-59-14,1674464354,83.69930577278137,40688,ML-RefVm-847530,10.0.0.18,55.401307821273804,0,2,0.009532451629638672
2,1.5596483641979741,1.304006948190577,0.6328125,26.202327251434326,False,0,0,3,36d42610,a5baadd12a2f46e5a5f9cfcb2e16bcfa,2023-01-23_08-59-40,1674464380,109.9016330242157,40688,ML-RefVm-847530,10.0.0.18,81.60363507270813,0,3,0.009532451629638672
