iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.859605410519768,2.7196305499357334,0.12408088235294118,35.797807693481445,False,,,1,08e359e0,8d9afe9c85cd48efa00b65657e04de33,2023-01-23_08-56-45,1674464205,35.797807693481445,36557,ML-RefVm-847530,10.0.0.18,35.797807693481445,0,1,0.006443500518798828
0,2.9010786355710496,2.8880328010110294,0.10477941176470588,36.20744299888611,False,0,0,1,08e359e0,8d9afe9c85cd48efa00b65657e04de33,2023-01-23_09-00-42,1674464442,72.00525069236755,36557,ML-RefVm-847530,10.0.0.18,36.20744299888611,0,1,0.006443500518798828
1,2.564931916255577,2.210278539096608,0.25643382352941174,34.51592230796814,False,0,0,2,08e359e0,8d9afe9c85cd48efa00b65657e04de33,2023-01-23_09-01-17,1674464477,106.5211730003357,36557,ML-RefVm-847530,10.0.0.18,70.72336530685425,0,2,0.006443500518798828
2,1.5367514467706866,1.4615133720285751,0.6020220588235294,34.32619524002075,False,0,0,3,08e359e0,8d9afe9c85cd48efa00b65657e04de33,2023-01-23_09-01-51,1674464511,140.84736824035645,36557,ML-RefVm-847530,10.0.0.18,105.049560546875,0,3,0.006443500518798828
