iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.844663063685099,2.6931028646581314,0.10431985294117647,81.30212140083313,False,,,1,da048f38,cd7c316096cf47789577c64a6e08b26c,2023-01-24_18-07-40,1674583660,81.30212140083313,46848,ML-RefVm-847530,10.0.0.18,81.30212140083313,0,1,0.010609865188598633
0,2.881470002380072,2.8946071232066437,0.08501838235294118,82.9739089012146,False,0,0,1,da048f38,cd7c316096cf47789577c64a6e08b26c,2023-01-24_18-15-15,1674584115,164.27603030204773,46846,ML-RefVm-847530,10.0.0.18,82.9739089012146,0,1,0.004946708679199219
1,2.4613986903545904,2.244543426177081,0.22334558823529413,80.14399743080139,False,0,0,2,da048f38,cd7c316096cf47789577c64a6e08b26c,2023-01-24_18-16-35,1674584195,244.42002773284912,46846,ML-RefVm-847530,10.0.0.18,163.117906332016,0,2,0.004946708679199219
2,1.9813495126425051,1.9978578721775728,0.3368566176470588,79.77421116828918,False,0,0,3,da048f38,cd7c316096cf47789577c64a6e08b26c,2023-01-24_18-17-55,1674584275,324.1942389011383,46846,ML-RefVm-847530,10.0.0.18,242.89211750030518,0,3,0.004946708679199219
