iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8646451398438098,2.784902530557969,0.09972426470588236,48.86003351211548,False,,,1,08b6b4b7,615de63cb7e34b56ab4686a1d212cdf3,2023-01-23_08-32-56,1674462776,48.86003351211548,24626,ML-RefVm-847530,10.0.0.18,48.86003351211548,0,1,0.005799531936645508
0,2.878617090337417,2.998076915740967,0.06066176470588235,50.10989022254944,False,0,0,1,08b6b4b7,615de63cb7e34b56ab4686a1d212cdf3,2023-01-23_08-36-14,1674462974,98.96992373466492,24626,ML-RefVm-847530,10.0.0.18,50.10989022254944,0,1,0.005799531936645508
1,2.4564770016015745,2.267576245700612,0.2509191176470588,47.965062856674194,False,0,0,2,08b6b4b7,615de63cb7e34b56ab4686a1d212cdf3,2023-01-23_08-37-02,1674463022,146.9349865913391,24626,ML-RefVm-847530,10.0.0.18,98.07495307922363,0,2,0.005799531936645508
2,1.6848880964166977,1.390816898906932,0.5785845588235294,48.0534405708313,False,0,0,3,08b6b4b7,615de63cb7e34b56ab4686a1d212cdf3,2023-01-23_08-37-50,1674463070,194.9884271621704,24626,ML-RefVm-847530,10.0.0.18,146.12839365005493,0,3,0.005799531936645508
