iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.939019292008643,2.9328736838172462,0.07950367647058823,27.402620553970337,False,,,1,0fdb86d1,438aa6e93adf443484a8142c6ab9ecbc,2023-01-21_18-46-07,1674326767,27.402620553970337,36078,ML-RefVm-847530,10.0.0.18,27.402620553970337,0,1,0.004252195358276367
0,2.939939671871709,2.9389765402849983,0.0744485294117647,30.234511613845825,False,0,0,1,0fdb86d1,438aa6e93adf443484a8142c6ab9ecbc,2023-01-21_18-47-55,1674326875,57.63713216781616,36185,ML-RefVm-847530,10.0.0.18,30.234511613845825,0,1,0.007236003875732422
1,2.7880739324233113,2.7911354233236874,0.11626838235294118,28.67395520210266,False,0,0,2,0fdb86d1,438aa6e93adf443484a8142c6ab9ecbc,2023-01-21_18-48-23,1674326903,86.31108736991882,36185,ML-RefVm-847530,10.0.0.18,58.908466815948486,0,2,0.007236003875732422
2,2.5803631473990047,2.4725029328290153,0.14613970588235295,28.61417579650879,False,0,0,3,0fdb86d1,438aa6e93adf443484a8142c6ab9ecbc,2023-01-21_18-48-52,1674326932,114.92526316642761,36185,ML-RefVm-847530,10.0.0.18,87.52264261245728,0,3,0.007236003875732422
