iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.9217130576863006,2.922209655537325,0.09145220588235294,47.8283908367157,False,,,1,cf2b6865,f05268d6d6d64cd083c6d22ee157a9c8,2023-01-21_08-57-03,1674291423,47.8283908367157,10199,ML-RefVm-847530,10.0.0.18,47.8283908367157,0,1,0.00694584846496582
0,2.9488021532694497,2.944187921636245,0.07306985294117647,32.98099660873413,False,0,0,1,cf2b6865,f05268d6d6d64cd083c6d22ee157a9c8,2023-01-21_08-59-47,1674291587,80.80938744544983,13135,ML-RefVm-847530,10.0.0.18,32.98099660873413,0,1,0.018119096755981445
1,2.8224032392688825,2.8483713654910816,0.11075367647058823,36.1323881149292,False,0,0,2,cf2b6865,f05268d6d6d64cd083c6d22ee157a9c8,2023-01-21_09-00-23,1674291623,116.94177556037903,13135,ML-RefVm-847530,10.0.0.18,69.11338472366333,0,2,0.018119096755981445
2,2.5027285276674758,2.505261070588056,0.1323529411764706,27.646288633346558,True,0,0,3,cf2b6865,f05268d6d6d64cd083c6d22ee157a9c8,2023-01-21_09-00-51,1674291651,144.5880641937256,13135,ML-RefVm-847530,10.0.0.18,96.75967335700989,0,3,0.018119096755981445
