iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.865776389252906,2.821672145058127,0.09696691176470588,53.054545879364014,False,,,1,fd84d6ce,94ddd47f380344178a1f2f9d1c79e07b,2023-01-24_18-04-29,1674583469,53.054545879364014,46844,ML-RefVm-847530,10.0.0.18,53.054545879364014,0,1,0.0059621334075927734
0,2.9296702777638153,2.900161953533397,0.09880514705882353,53.751556634902954,False,0,0,1,fd84d6ce,94ddd47f380344178a1f2f9d1c79e07b,2023-01-24_18-12-08,1674583928,106.80610251426697,46846,ML-RefVm-847530,10.0.0.18,53.751556634902954,0,1,0.004946708679199219
1,2.7365285976260316,2.499654489405015,0.1488970588235294,51.56022906303406,False,0,0,2,fd84d6ce,94ddd47f380344178a1f2f9d1c79e07b,2023-01-24_18-13-00,1674583980,158.36633157730103,46846,ML-RefVm-847530,10.0.0.18,105.31178569793701,0,2,0.004946708679199219
2,1.9715886326397167,1.6920108514673569,0.4499080882352941,52.15060329437256,False,0,0,3,fd84d6ce,94ddd47f380344178a1f2f9d1c79e07b,2023-01-24_18-13-52,1674584032,210.51693487167358,46846,ML-RefVm-847530,10.0.0.18,157.46238899230957,0,3,0.004946708679199219
