iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.9444677502501246,2.894116051056806,0.09191176470588236,70.9108533859253,False,,,1,44ec2d99,8d9afe9c85cd48efa00b65657e04de33,2023-01-23_08-56-09,1674464169,70.9108533859253,36557,ML-RefVm-847530,10.0.0.18,70.9108533859253,0,1,0.006443500518798828
0,2.9028676210665236,2.9240678478689754,0.06801470588235294,73.89066886901855,False,0,0,1,44ec2d99,8d9afe9c85cd48efa00b65657e04de33,2023-01-23_08-59-32,1674464372,144.80152225494385,40679,ML-RefVm-847530,10.0.0.18,73.89066886901855,0,1,0.009581804275512695
1,2.4473476222917143,2.178510203081019,0.23161764705882354,68.90191149711609,False,0,0,2,44ec2d99,8d9afe9c85cd48efa00b65657e04de33,2023-01-23_09-00-41,1674464441,213.70343375205994,40679,ML-RefVm-847530,10.0.0.18,142.79258036613464,0,2,0.009581804275512695
2,1.7261795460009108,1.4766749985077803,0.5215992647058824,71.42190599441528,False,0,0,3,44ec2d99,8d9afe9c85cd48efa00b65657e04de33,2023-01-23_09-01-52,1674464512,285.1253397464752,40679,ML-RefVm-847530,10.0.0.18,214.21448636054993,0,3,0.009581804275512695
