iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.90333423427507,2.903870835023768,0.0859375,36.49010920524597,False,,,1,5d96f0c4,e5bc1f5780ae44c3b607c59cf91f97aa,2023-01-22_14-45-24,1674398724,36.49010920524597,58180,ML-RefVm-847530,10.0.0.18,36.49010920524597,0,1,0.006257772445678711
